"feature","id","fc","pval","qval"
"gene","MSTRG.10469",0.778183811318169,0.00203096950836446,0.0165068083001254
"gene","MSTRG.2893",0.832215257656502,0.00205853859729666,0.0167095642572921
"gene","MSTRG.862",0.680301953832993,0.00206272657807127,0.0167222566863488
"gene","MSTRG.5806",0.733301551493785,0.00206781668563993,0.0167422209922461
"gene","MSTRG.7805",0.89492104465006,0.00208186094902807,0.0168248025544862
"gene","MSTRG.10906",2.82805407614994,0.00208329711479749,0.0168248025544862
"gene","MSTRG.2147",1.19446930272676,0.00208862205488902,0.0168464553591808
"gene","MSTRG.8544",1.1967985103397,0.00209699369826222,0.0168790956118956
"gene","MSTRG.9531",1.33165030354013,0.00209796668622431,0.0168790956118956
"gene","MSTRG.8421",1.77774684337373,0.00211570392038074,0.0169755385502201
"gene","MSTRG.8667",0.57575810968142,0.0021164344551865,0.0169755385502201
"gene","MSTRG.2518",0.703171009070787,0.00211794619388339,0.0169755385502201
"gene","MSTRG.1177",0.6022576615335,0.00212545598220903,0.017014328541
"gene","MSTRG.12015",0.749311539583935,0.00213815678653106,0.0170945232669711
"gene","MSTRG.309",0.786237400530985,0.00214262623176553,0.0171087899107894
"gene","MSTRG.8185",0.715842634602093,0.00215656664157304,0.0171985514894912
"gene","MSTRG.6980",1.54690673858516,0.0021716196303676,0.0172798714160215
"gene","MSTRG.4371",1.15234994898992,0.0021721872260253,0.0172798714160215
"gene","MSTRG.11172",9.28656801936039,0.0021841836731884,0.0173536388597961
"gene","MSTRG.4895",1.26149885169532,0.00219459941135991,0.0174146792642408
"gene","MSTRG.10288",0.87854481908371,0.00220143195333922,0.0174379175813252
"gene","MSTRG.457",1.12799392544109,0.00220300120103056,0.0174379175813252
"gene","MSTRG.3310",0.813907636705012,0.00221034565566802,0.0174565252832448
"gene","MSTRG.9814",1.24846006833415,0.00221259364563642,0.0174565252832448
"gene","MSTRG.1541",1.16581992327937,0.00221357068877304,0.0174565252832448
"gene","MSTRG.5454",0.643743113253665,0.00222452276820551,0.0175139838192365
"gene","MSTRG.1038",0.742945650698087,0.00223041301540783,0.0175139838192365
"gene","MSTRG.12808",2.41677264781667,0.00223445704395253,0.0175139838192365
"gene","MSTRG.5142",3.68252239956273,0.0022354506780381,0.0175139838192365
"gene","MSTRG.2665",0.537344200796886,0.0022371247742452,0.0175139838192365
"gene","MSTRG.387",0.68359879027096,0.00223734821545174,0.0175139838192365
"gene","MSTRG.9784",0.777438598462545,0.00224231115197504,0.0175312965158098
"gene","MSTRG.8848",1.35823830843752,0.00225511889783281,0.017609825511018
"gene","MSTRG.6301",1.11593393180229,0.00226592837058637,0.017672577206091
"gene","MSTRG.555",0.684036459925524,0.0022701502383391,0.0176838598028077
"gene","MSTRG.2959",1.1221412937296,0.00227531556002369,0.0176921926690424
"gene","MSTRG.1373",1.21472541310167,0.00227677306789309,0.0176921926690424
"gene","MSTRG.5411",1.66837862467523,0.00229375289894951,0.0178024281024437
"gene","MSTRG.3361",0.752210863094643,0.00229812750480096,0.0178146818255374
"gene","MSTRG.2478",1.35362231917697,0.00230165477853372,0.0178203453813085
"gene","MSTRG.9654",1.33645975527039,0.00231680773163023,0.0179158966819755
"gene","MSTRG.4934",1.35094557257755,0.00233008953477531,0.0179967642613192
"gene","MSTRG.6244",0.868725921292826,0.00233529133476806,0.0180151045824965
"gene","MSTRG.557",0.760697635784451,0.00235809075699622,0.0181689894843772
"gene","MSTRG.1636",1.67846527140468,0.00237861530894223,0.0183049960731641
"gene","MSTRG.522",0.862982669909276,0.00239482962559889,0.0183732119159337
"gene","MSTRG.3696",0.809890836297941,0.00239727280497304,0.0183732119159337
"gene","MSTRG.3887",0.862027621141034,0.0024011602997811,0.0183732119159337
"gene","MSTRG.2179",0.615277179168456,0.00240258892516287,0.0183732119159337
"gene","MSTRG.9825",0.625226650393852,0.002403182786473,0.0183732119159337
"gene","MSTRG.626",0.828364963065746,0.00240478009069189,0.0183732119159337
"gene","MSTRG.4899",0.73495495311224,0.00243707397966042,0.0185902237861143
"gene","MSTRG.7303",1.42667541613461,0.00243901868882479,0.0185902237861143
"gene","MSTRG.8027",1.47166686401966,0.00244425143757443,0.0186078496537924
"gene","MSTRG.10187",0.689010747748567,0.00245046089892198,0.0186328602003948
"gene","MSTRG.3123",0.759569462862738,0.0024625423751059,0.0187024076450236
"gene","MSTRG.3567",1.22776987668559,0.00247538829484006,0.0187775883508582
"gene","MSTRG.6791",0.607697664756632,0.00250128788783677,0.0189452166637813
"gene","MSTRG.11619",0.732495011195607,0.00250343258488761,0.0189452166637813
"gene","MSTRG.4267",0.787581086523995,0.00251213596869615,0.0189804610278774
"gene","MSTRG.6466",0.759638571435368,0.00251420362990162,0.0189804610278774
"gene","MSTRG.8025",0.738581646308347,0.00251702598376591,0.0189804610278774
"gene","MSTRG.4302",0.728827672299295,0.00252632846320788,0.0190150398898356
"gene","MSTRG.4950",0.731334832862868,0.00252757984725216,0.0190150398898356
"gene","MSTRG.4561",0.851741084464864,0.00253897909961809,0.0190782721966586
"gene","MSTRG.2991",1.11883241292192,0.00255238428891214,0.0191564107054748
"gene","MSTRG.4743",1.63441718161684,0.00255622722094029,0.0191626821786253
"gene","MSTRG.1301",0.633251139966369,0.00257464257705664,0.0192657994149982
"gene","MSTRG.6487",0.589670384030001,0.00257690430199331,0.0192657994149982
"gene","MSTRG.7511",1.3109404666371,0.00257905318596885,0.0192657994149982
"gene","MSTRG.7594",1.1697209137677,0.00258833049599438,0.0193124612651946
"gene","MSTRG.8559",1.13363959275684,0.00259305398940846,0.0193250760473809
"gene","MSTRG.5674",1.40326271618341,0.00261132603432368,0.0194314845940079
"gene","MSTRG.7385",3.15330135150079,0.00261343099451739,0.0194314845940079
"gene","MSTRG.11584",1.26041561881226,0.00262220695814297,0.0194740125143205
"gene","MSTRG.783",0.83469095591332,0.0026254545100548,0.0194754320582878
"gene","MSTRG.5911",0.780450666174562,0.00264154245311121,0.0195719866409589
"gene","MSTRG.2951",2.12196110458768,0.00265974201311425,0.0196763976178263
"gene","MSTRG.3241",0.825806586107053,0.00266181022388046,0.0196763976178263
"gene","MSTRG.5473",0.678625162317259,0.00267025040261548,0.0197159160665885
"gene","MSTRG.12294",0.434359674362457,0.00268772285186825,0.0198153604281644
"gene","MSTRG.1711",0.880037743314103,0.00268993828787856,0.0198153604281644
"gene","MSTRG.10471",0.637472304372841,0.00270900836075927,0.0199327959292818
"gene","MSTRG.1254",2.71421174269658,0.00271675547738426,0.0199667426780767
"gene","MSTRG.5410",0.817284931707403,0.00272287212275446,0.0199855807964753
"gene","MSTRG.9640",1.24890984039098,0.00272559160579677,0.0199855807964753
"gene","MSTRG.10766",1.1747011254502,0.00273045256581561,0.0199982112061805
"gene","MSTRG.11376",0.836488638046311,0.00274311496255497,0.0200678858110221
"gene","MSTRG.8754",0.728102965899361,0.00274694083225302,0.0200728291090783
"gene","MSTRG.12329",0.67286096275721,0.00275366212216466,0.0200988946648719
"gene","MSTRG.11011",1.56756705083607,0.0027846921482646,0.0203021262800252
"gene","MSTRG.11861",0.708712628676065,0.00280743769487646,0.020444563419146
"gene","MSTRG.5346",1.25164413814738,0.00283093622698849,0.020573781341902
"gene","MSTRG.10629",1.52182136739452,0.00283408306441979,0.020573781341902
"gene","MSTRG.5257",0.810375283021483,0.00283486817611267,0.020573781341902
"gene","MSTRG.10994",0.754145107264185,0.00284291056541819,0.0206086759076731
"gene","MSTRG.11056",2.60031630099079,0.0028505232342324,0.020640379600601
"gene","MSTRG.10387",0.861471311069146,0.0028601733821354,0.0206844241536809
"gene","MSTRG.12769",0.85213946979517,0.00286309825856035,0.0206844241536809
"gene","MSTRG.3769",1.34742443809188,0.00286985101112869,0.0207097289274202
"gene","MSTRG.4048",0.458766765169276,0.00287759520568631,0.0207191065642728
"gene","MSTRG.11943",0.838446680403296,0.00287765368948234,0.0207191065642728
"gene","MSTRG.4531",2.15833687722575,0.00288549198284116,0.0207520935831421
"gene","MSTRG.6390",0.796826522008601,0.00289122761313898,0.0207699011848045
"gene","MSTRG.5690",3.34782079327096,0.00289808244377965,0.0207956996979323
"gene","MSTRG.4084",1.32598984109577,0.00291475191648694,0.0208852596664557
"gene","MSTRG.7205",1.24047445696549,0.00292005740278278,0.0208852596664557
"gene","MSTRG.3444",1.34911027508993,0.00292039647878406,0.0208852596664557
"gene","MSTRG.3898",1.92055056746874,0.00294423461420479,0.021032133365149
"gene","MSTRG.10104",1.21717052190903,0.00295640976721123,0.0210954569279619
"gene","MSTRG.1186",2.07477479266738,0.00296140727591832,0.0210964725124396
"gene","MSTRG.2405",1.48951451865879,0.00296317371290544,0.0210964725124396
"gene","MSTRG.439",0.743962319912794,0.00296860102693297,0.0211115242674296
"gene","MSTRG.5630",1.30128570348785,0.00297778496414902,0.0211438673718077
"gene","MSTRG.9816",1.88724983779819,0.00297978545195909,0.0211438673718077
"gene","MSTRG.9166",0.68325445730864,0.0030126060373199,0.0213529762734176
"gene","MSTRG.12343",1.20764412920757,0.00301881894579337,0.021373238136217
"gene","MSTRG.5943",0.76455926372985,0.00303644483195065,0.0214741692221859
"gene","MSTRG.9413",0.860432128788179,0.00305464290881441,0.0215789186418685
"gene","MSTRG.9171",0.710757730638534,0.00305823463641564,0.0215803666702552
"gene","MSTRG.7579",0.810134663581391,0.00308642600739861,0.0217229659456372
"gene","MSTRG.11031",0.767203895345162,0.0030879759522322,0.0217229659456372
"gene","MSTRG.6820",1.33675735966401,0.00308867029923843,0.0217229659456372
"gene","MSTRG.2000",1.08608524361524,0.00310117149218803,0.021786840957246
"gene","MSTRG.11109",0.834368781205393,0.00310620652419691,0.0217981805861043
"gene","MSTRG.4088",0.72204815009654,0.00313818395726018,0.0219983588291109
"gene","MSTRG.6427",0.720770119883886,0.00314728880222193,0.0220379387338001
"gene","MSTRG.12403",1.43043923523551,0.00316000014808038,0.0220909074261148
"gene","MSTRG.10161",1.12581667875518,0.00316511384943641,0.0220909074261148
"gene","MSTRG.3587",1.52414473376229,0.00316525399875123,0.0220909074261148
"gene","MSTRG.5766",0.90080154950068,0.00318723185591718,0.022205104042083
"gene","MSTRG.7296",0.58013596152535,0.00318858603240835,0.022205104042083
"gene","MSTRG.302",1.13436163396525,0.00319991791289764,0.0222596909836067
"gene","MSTRG.9663",0.880888613101732,0.00320491632610576,0.0222701492147719
"gene","MSTRG.9575",1.49172529715033,0.00322092873979218,0.0223517541920373
"gene","MSTRG.9234",0.590159614122972,0.00322367578507254,0.0223517541920373
"gene","MSTRG.1634",0.692857869178779,0.00322843542644524,0.0223604244970751
"gene","MSTRG.1558",5.61894128699223,0.0032396878119243,0.0224137204059354
"gene","MSTRG.8670",0.695350510290123,0.00324316544480108,0.0224137204059354
"gene","MSTRG.2449",2.11771012116338,0.0032507673146922,0.0224419169330647
"gene","MSTRG.5240",1.27134310474006,0.00327726165180953,0.0226003368455956
"gene","MSTRG.7769",1.20788805401196,0.00329443247855254,0.0226941878414452
"gene","MSTRG.10747",1.60528760189781,0.00332943477588754,0.0229105382202542
"gene","MSTRG.83",0.453682048024382,0.00334889961652407,0.0230196206650392
"gene","MSTRG.7166",0.812170518602899,0.00337018471590556,0.0231409666053343
"gene","MSTRG.6278",1.84867418700762,0.00337898135812953,0.0231763931259433
"gene","MSTRG.8053",1.32805589494729,0.00339143533327024,0.023228282515999
"gene","MSTRG.11966",0.880822760880844,0.00339383726026288,0.023228282515999
"gene","MSTRG.10029",1.33456057556002,0.00343061944795386,0.02342832489698
"gene","MSTRG.11349",1.25797536263186,0.00343215864875357,0.02342832489698
"gene","MSTRG.4880",0.816452264673116,0.00343409533172934,0.02342832489698
"gene","MSTRG.5860",0.55947178940102,0.00344465301349051,0.0234752181839161
"gene","MSTRG.6131",1.29992584614576,0.00346757654605578,0.0236061941789182
"gene","MSTRG.7809",0.766261180746076,0.00349141711014977,0.0237409470426002
"gene","MSTRG.6967",0.263428492810405,0.0034948223989264,0.0237409470426002
"gene","MSTRG.3527",0.614551939664338,0.00352580722561524,0.0239259250709482
"gene","MSTRG.1343",0.864429767055116,0.00355096657036147,0.0240710201982375
"gene","MSTRG.5349",1.22857912230503,0.00358572796504575,0.0242808274104904
"gene","MSTRG.9595",0.692944277032833,0.0036099774416859,0.0244190830768817
"gene","MSTRG.2752",0.546456779383178,0.00362987790246327,0.0245276585307487
"gene","MSTRG.5261",0.699082881472561,0.00364479686387453,0.0245836066074102
"gene","MSTRG.11168",0.745326208768547,0.00364587386126847,0.0245836066074102
"gene","MSTRG.5443",0.725028453871763,0.00368134215338589,0.0247965245257663
"gene","MSTRG.2460",0.707460632671032,0.00372396013087206,0.0250571002681275
"gene","MSTRG.2821",1.59819516297622,0.00373829051904628,0.0251269907039693
"gene","MSTRG.5856",0.707644170580744,0.00374560252921374,0.0251496093953108
"gene","MSTRG.10033",1.97811241405444,0.00375697859650437,0.0251867593693156
"gene","MSTRG.166",0.549731902298592,0.00375904082865963,0.0251867593693156
"gene","MSTRG.4020",1.95206330164356,0.00377697104821095,0.0252791515214431
"gene","MSTRG.1153",0.489802056783187,0.00378076450093145,0.0252791515214431
"gene","MSTRG.973",1.5496988809681,0.00378819081578297,0.0253022556374938
"gene","MSTRG.5881",2.20017806126057,0.0037964122573575,0.0253306166532795
"gene","MSTRG.4672",0.93593852009956,0.00380424764574616,0.0253330376328937
"gene","MSTRG.11862",1.09643120600103,0.00380472646181407,0.0253330376328937
"gene","MSTRG.11756",1.32793776062492,0.00380939893962906,0.0253376722790359
"gene","MSTRG.4428",0.631323163279204,0.00382898110333096,0.0254413634936652
"gene","MSTRG.5319",1.10379507855482,0.00384400839221799,0.0255146057033469
"gene","MSTRG.7658",1.24006459132195,0.00385132871739691,0.0255365937432394
"gene","MSTRG.11348",1.17267697638147,0.00386626183339045,0.0256089609172182
"gene","MSTRG.9967",0.740553833088583,0.00387278912019706,0.0256255579168179
"gene","MSTRG.4473",0.758332221033108,0.00388597900189547,0.0256828771002845
"gene","MSTRG.5092",0.803297887613621,0.00389269880976451,0.0256828771002845
"gene","MSTRG.11351",0.615791008391509,0.00389354351520321,0.0256828771002845
"gene","MSTRG.7502",0.836928741672636,0.003912799617522,0.025783204925388
"gene","MSTRG.10168",1.13212954023479,0.00393709014473387,0.0259086415906908
"gene","MSTRG.9982",0.729221348595709,0.0039462491811717,0.0259086415906908
"gene","MSTRG.2621",1.34642022139105,0.00395020995917417,0.0259086415906908
"gene","MSTRG.4577",0.776301378108668,0.00395307349542229,0.0259086415906908
"gene","MSTRG.10588",1.37337156867794,0.00395607127216868,0.0259086415906908
"gene","MSTRG.8361",0.683642592090581,0.00395756691667093,0.0259086415906908
"gene","MSTRG.8887",1.224693437964,0.00397007398105398,0.0259086415906908
"gene","MSTRG.4846",0.710800622951094,0.00397410171469414,0.0259086415906908
"gene","MSTRG.11609",1.19069834850685,0.00397432222561944,0.0259086415906908
"gene","MSTRG.12413",1.19132599676369,0.00397616865463846,0.0259086415906908
"gene","MSTRG.8418",2.10177906721752,0.00397656175073691,0.0259086415906908
"gene","MSTRG.6441",0.685812199810435,0.00399420856779265,0.025931075186792
"gene","MSTRG.7912",0.604243929509016,0.00399514468866791,0.025931075186792
"gene","MSTRG.2880",0.799208898356784,0.0039957548508418,0.025931075186792
"gene","MSTRG.6796",0.60101012269641,0.00399628308748112,0.025931075186792
"gene","MSTRG.9591",2.68109545575958,0.00400456658346482,0.0259583909153996
"gene","MSTRG.8853",1.47398861604347,0.00403344923820226,0.0261190432376268
"gene","MSTRG.838",0.781581989865377,0.00405522310861972,0.0262333823838831
"gene","MSTRG.1630",1.14537734712487,0.00406353991424591,0.0262605236648833
"gene","MSTRG.3808",0.700443366073407,0.00408359139505454,0.0263633681553065
"gene","MSTRG.12370",1.13636369016929,0.00410528150971712,0.0264765726517383
"gene","MSTRG.1157",2.05095331191685,0.00411578599469076,0.0265174806452674
"gene","MSTRG.4620",1.16642063801788,0.004123651796335,0.0265413224709562
"gene","MSTRG.349",1.22608015070834,0.00413133057254356,0.0265639136309259
"gene","MSTRG.6267",1.10639755572265,0.00413758092030525,0.0265772838953478
"gene","MSTRG.11501",0.711211731457372,0.00414809193090382,0.0266179675566154
"gene","MSTRG.12634",0.765200928163753,0.00417299862445197,0.0267508523491026
"gene","MSTRG.7690",1.4466841198657,0.00420253021043171,0.0269130879405737
"gene","MSTRG.8387",0.782995019778672,0.0042090218380002,0.0269194878165751
"gene","MSTRG.3156",1.9558396856595,0.00421197886897762,0.0269194878165751
"gene","MSTRG.8147",0.552376239150885,0.00424344407263266,0.0270934124557268
"gene","MSTRG.4319",1.22684432627116,0.00426546937773353,0.0272067776525706
"gene","MSTRG.2332",0.628499166827333,0.00431321551679797,0.0274838092730367
"gene","MSTRG.5316",0.801754276304319,0.00432934207456093,0.0275532735920616
"gene","MSTRG.11516",1.68859899050219,0.00433276524470272,0.0275532735920616
"gene","MSTRG.11572",0.391231153599895,0.00434164336610254,0.0275802932461235
"gene","MSTRG.10887",0.888261896264927,0.00434567081279158,0.0275802932461235
"gene","MSTRG.151",1.64130298614543,0.00436279425592212,0.0276606403730594
"gene","MSTRG.6945",1.17520800844137,0.00437012433839801,0.0276606403730594
"gene","MSTRG.7840",1.12123313953766,0.00437135355550389,0.0276606403730594
"gene","MSTRG.2720",1.53259488020015,0.00438965761022447,0.0277489070360618
"gene","MSTRG.12739",0.700404398200378,0.00439644781007342,0.0277642868640117
"gene","MSTRG.7896",0.763956555010368,0.00441528066291241,0.0278556122614633
"gene","MSTRG.11952",0.509241781974079,0.00442945437935638,0.0278965314848102
"gene","MSTRG.1738",0.841060506007693,0.00443052257731136,0.0278965314848102
"gene","MSTRG.5567",0.746114404108231,0.00446027120058745,0.0280561185490062
"gene","MSTRG.12002",0.845746099284471,0.00448629732000194,0.0281772617011195
"gene","MSTRG.1952",1.34401320509125,0.00448837423519088,0.0281772617011195
"gene","MSTRG.3023",1.0768759555551,0.00451370211550073,0.0283083758661128
"gene","MSTRG.4333",1.24648723181609,0.00452018907213325,0.0283211846289411
"gene","MSTRG.4393",1.30617787473803,0.00452740725449496,0.0283231855902956
"gene","MSTRG.6697",1.46585159002576,0.00452939832336963,0.0283231855902956
"gene","MSTRG.6905",1.66263869656671,0.00453428321099647,0.0283254128268672
"gene","MSTRG.9176",1.31707819023467,0.00453864508729307,0.0283254128268672
"gene","MSTRG.9206",0.731186882700688,0.00456801323042899,0.0284604659824649
"gene","MSTRG.5027",0.769057533251484,0.00457103224136901,0.0284604659824649
"gene","MSTRG.8677",1.08197693782396,0.00457368442656059,0.0284604659824649
"gene","MSTRG.1985",0.66259802081109,0.00460480330724877,0.0286261528524773
"gene","MSTRG.10498",0.795179733587571,0.00461886464104166,0.0286855804022588
"gene","MSTRG.9214",0.435427151624764,0.00470186286477259,0.0291695593717299
"gene","MSTRG.12313",1.25817090502898,0.00470594900096333,0.0291695593717299
"gene","MSTRG.6256",1.13529581876526,0.00472135756374392,0.0292203593576596
"gene","MSTRG.6105",1.16947814386771,0.00472652644168214,0.0292203593576596
"gene","MSTRG.828",0.781538321737098,0.00472790183580463,0.0292203593576596
"gene","MSTRG.3962",0.743780055124297,0.00475345353359036,0.0293498119341451
"gene","MSTRG.10697",0.721231493403184,0.004772808874831,0.0294407920139624
"gene","MSTRG.706",0.591812469045797,0.00478022330383032,0.0294580105338557
"gene","MSTRG.3390",0.572907520415496,0.00480290195661792,0.0295691703068303
"gene","MSTRG.4976",1.48041071186797,0.00481381773929346,0.0296077670219864
"gene","MSTRG.8709",0.789748419969339,0.00481960038965923,0.0296147480066621
"gene","MSTRG.6655",1.63161832640312,0.00483096154661911,0.0296559604769335
"gene","MSTRG.11165",0.777499288014587,0.00485074472490798,0.0297480103513174
"gene","MSTRG.11801",0.873281955113346,0.00485529359155212,0.0297480103513174
"gene","MSTRG.3828",1.62789219548174,0.00487423272154741,0.029818452983474
"gene","MSTRG.1573",0.788408567690331,0.0048761500327652,0.029818452983474
"gene","MSTRG.437",0.769903788579771,0.00489282893432463,0.0298679561786274
"gene","MSTRG.3616",0.817360788065055,0.00489361993887116,0.0298679561786274
"gene","MSTRG.2184",1.36750994379947,0.00490967937539577,0.0299372985454755
"gene","MSTRG.2182",0.693823852905996,0.00493670809624702,0.030073330773696
"gene","MSTRG.4654",0.891016492994205,0.00495702557418842,0.0301682587953473
"gene","MSTRG.11749",1.49829544549534,0.00497419423389389,0.0302274882689845
"gene","MSTRG.2377",0.775691065923338,0.00497624532237362,0.0302274882689845
"gene","MSTRG.12154",0.801450615512011,0.00498144169722881,0.0302302347568971
"gene","MSTRG.3143",2.13292032945356,0.00499440468743928,0.0302800634332665
"gene","MSTRG.9424",0.791895442317395,0.00504327572389329,0.0305472936432016
"gene","MSTRG.3443",0.779321459194337,0.00506727734753354,0.0306635244619978
"gene","MSTRG.9762",0.879158579885511,0.00509481223122199,0.0308008951967235
"gene","MSTRG.6474",0.853785808252745,0.00511886835625464,0.0309100212301166
"gene","MSTRG.5899",0.788100620671137,0.00512256472363515,0.0309100212301166
"gene","MSTRG.3934",1.24724182005333,0.00515601130887311,0.0310824068686277
"gene","MSTRG.5486",1.41288734623628,0.00516754225556415,0.0311224756639459
"gene","MSTRG.5271",1.46020586793687,0.00517348682526753,0.0311288555718647
"gene","MSTRG.2967",1.42223244023982,0.00520328399568726,0.031258371507857
"gene","MSTRG.9639",1.13552853269598,0.00521412327870951,0.031258371507857
"gene","MSTRG.3695",0.770778517827617,0.00521510305562223,0.031258371507857
"gene","MSTRG.916",0.789449610169218,0.00521953398241415,0.031258371507857
"gene","MSTRG.2850",2.96301227085257,0.00521953974958567,0.031258371507857
"gene","MSTRG.1382",1.34512518640962,0.00526973433771993,0.031523800949974
"gene","MSTRG.8342",1.29857622370175,0.00527375577725553,0.031523800949974
"gene","MSTRG.11166",0.758259349043572,0.00533912232040978,0.0318846180184172
"gene","MSTRG.659",0.739956579108505,0.00535758363220618,0.0319259615786407
"gene","MSTRG.11667",1.75233847235939,0.00535979198070258,0.0319259615786407
"gene","MSTRG.149",0.712825142152592,0.00536107641072592,0.0319259615786407
"gene","MSTRG.11741",1.76725712892773,0.00539948037093008,0.0321246395178025
"gene","MSTRG.1465",1.42589864751209,0.00541891431156172,0.0322046347973993
"gene","MSTRG.3227",1.70745890371711,0.00542303407683764,0.0322046347973993
"gene","MSTRG.11905",1.16795243567244,0.00542982543442094,0.0322149419628773
"gene","MSTRG.6423",1.67144254391114,0.00544342004060916,0.0322655558128015
"gene","MSTRG.3516",0.539135620932955,0.00544943949604026,0.0322712160490414
"gene","MSTRG.10916",1.23944741095984,0.00546842319849361,0.0323362707090727
"gene","MSTRG.5258",0.660464312943457,0.00547057436038612,0.0323362707090727
"gene","MSTRG.4449",0.830885083131267,0.0054959700265711,0.0324562752634949
"gene","MSTRG.6861",0.793325908796289,0.00553197405949135,0.032638646950999
"gene","MSTRG.6654",0.738218174487517,0.00554175951147895,0.0326508143123786
"gene","MSTRG.541",0.763913344805742,0.00554428453954703,0.0326508143123786
"gene","MSTRG.3368",0.542947751396626,0.00555884274861174,0.0327063213242419
"gene","MSTRG.8062",2.98083707643113,0.0056058637936891,0.0329502969880274
"gene","MSTRG.10924",1.22373908933356,0.00561065163716412,0.0329502969880274
"gene","MSTRG.11300",0.704124092750965,0.00572658474849075,0.0336001823364485
"gene","MSTRG.10377",0.792867382371324,0.00574523667591598,0.0336786091066574
"gene","MSTRG.389",1.2314592837144,0.00575471014886375,0.033703137011544
"gene","MSTRG.10274",0.682304261934737,0.00577605307841345,0.0337970709050969
"gene","MSTRG.1000",0.771575029110083,0.00578894115604367,0.0338414064645048
"gene","MSTRG.11296",1.17566188399165,0.00580227928504873,0.033888289279863
"gene","MSTRG.9897",0.797828192728048,0.00581867959389826,0.0339529545534063
"gene","MSTRG.2820",1.37388556431987,0.00582669389927226,0.033968612558246
"gene","MSTRG.11100",0.80036412745169,0.00583503063622659,0.0339861199397037
"gene","MSTRG.11988",2.01771550273043,0.00585578656192132,0.0340758648151257
"gene","MSTRG.7954",0.618786028089112,0.00586915153142464,0.0341119078868192
"gene","MSTRG.3980",2.11596443687403,0.00587268721780299,0.0341119078868192
"gene","MSTRG.1539",1.19864613764663,0.00591409074383342,0.034321116775689
"gene","MSTRG.4464",0.856017703849706,0.00593664565107377,0.0344003132138865
"gene","MSTRG.995",0.696745065448517,0.00593994533229414,0.0344003132138865
"gene","MSTRG.8101",1.52583827828365,0.00594393359204159,0.0344003132138865
"gene","MSTRG.10634",1.19697857926302,0.0059653809141782,0.0344669061114232
"gene","MSTRG.6897",0.788917996868673,0.00596625822989638,0.0344669061114232
"gene","MSTRG.11771",1.34821818892239,0.00601897783180549,0.0347399698770513
"gene","MSTRG.452",0.825779607626002,0.00609994522153334,0.0351747108349718
"gene","MSTRG.6836",1.18988107340906,0.00610534058121137,0.0351747108349718
"gene","MSTRG.994",1.83541891225485,0.00611628075221393,0.0352059087200607
"gene","MSTRG.546",1.22053393485396,0.00617607721341762,0.0355180180540587
"gene","MSTRG.5980",0.730398403471025,0.00618167452031382,0.035518151526997
"gene","MSTRG.4390",0.729933503163485,0.00618977848102453,0.0355326743072868
"gene","MSTRG.10440",1.33054321035419,0.00619944640808623,0.0355374090657733
"gene","MSTRG.3433",0.778687987595086,0.00620175751430319,0.0355374090657733
"gene","MSTRG.4033",1.13576180248907,0.00621752173161783,0.035568784731176
"gene","MSTRG.7172",0.83510661484593,0.0062189479733652,0.035568784731176
"gene","MSTRG.4932",0.535503723927266,0.00622397912355011,0.035568784731176
"gene","MSTRG.9665",0.791161047986677,0.00622972103797137,0.0355696975393849
"gene","MSTRG.1283",0.739421090847811,0.00624883292465717,0.0356468785997453
"gene","MSTRG.5137",1.3335978250424,0.00626582638973394,0.0357118477239577
"gene","MSTRG.8664",0.70697094139301,0.00627320726403036,0.035721963079894
"gene","MSTRG.10036",1.44516486114554,0.00629277810523154,0.0358014125772637
"gene","MSTRG.9601",1.36435357769565,0.00630205947230156,0.0358222327899246
"gene","MSTRG.6429",1.24964675251167,0.00633285697694697,0.0359652091418058
"gene","MSTRG.10691",1.21513303424516,0.00634073867738361,0.0359779045879682
"gene","MSTRG.9191",0.671233452661624,0.00636058172918919,0.0360583868135173
"gene","MSTRG.6969",0.61176385560851,0.00639178122945738,0.0361540912141376
"gene","MSTRG.10620",1.38051846751409,0.0063936678889317,0.0361540912141376
"gene","MSTRG.3378",5.15518791669211,0.00639448537324749,0.0361540912141376
"gene","MSTRG.6219",1.2684059073714,0.00640976160191065,0.036208334155474
"gene","MSTRG.896",0.795681048227041,0.00644339199726096,0.0363598632766137
"gene","MSTRG.1966",1.43282660667416,0.00644799835256959,0.0363598632766137
"gene","MSTRG.4835",1.22274310683175,0.00649284143985707,0.0365373724287858
"gene","MSTRG.8425",0.66748596120042,0.00649490303327194,0.0365373724287858
"gene","MSTRG.3009",0.734760897967619,0.00649667968641154,0.0365373724287858
"gene","MSTRG.10318",0.882675516375488,0.00650942034103519,0.0365509489553275
"gene","MSTRG.9088",1.52362441203766,0.00651916598750479,0.0365509489553275
"gene","MSTRG.7895",0.645042739584941,0.0065214666959148,0.0365509489553275
"gene","MSTRG.8452",1.21009937508162,0.00653776938448392,0.0365509489553275
"gene","MSTRG.2411",0.753937968845125,0.0065381314961519,0.0365509489553275
"gene","MSTRG.1520",0.51585884828591,0.00653851134138339,0.0365509489553275
"gene","MSTRG.11005",1.17609118276756,0.00653924698824127,0.0365509489553275
"gene","MSTRG.12572",0.877602082232428,0.00660245107797142,0.0368718827947711
"gene","MSTRG.12780",0.835279041965184,0.00660963244678414,0.0368796654561371
"gene","MSTRG.10576",1.32184617531128,0.00662788734512176,0.0369491672468205
